Entidad,Nombre_Banco,Periodo,Activo,Disponibilidades,Disponibilidades en pesos,Caja $,BCRA $,Disponibilidades en ME,Caja ME,BCRA ME,Titulos públicos y privados,Titulos públicos y privados en pesos,Titulos públicos y privados en ME,Letras y Notas BCRA,Prestamos,Prestamos totales,Volumen de Negocio,Prestamos en pesos,Prestamos en ME,Prestamos sector publico no fcro pesos,Prestamos sector publico no fcro ME,Prestamos sector privado no fcro pesos,Prestamos privado no fcro ME,OCIF,Prestamos Comerciales,Propiedad Planta y Equipo,Créditos diversos,Participación en otras sociedades,Activos Intangibles,PPI Deudoras,Pasivo,Depositos,Depositos en pesos,Depositos a la vista $,Depositos a plazo $,Depositos en ME,Depositos a la vista en ME,Depositos a plazo ME,OOIF,PN,Capital social,PN FINAL,Reserva Legal,Previsiones,Ingresos financieros,Egresos financieros,Ingresos por servicios,Egresos por servicios,Gastos de Administracion,Cargo por Incobrabilidad,Utilidades diversas,Perdidas diversas,Gastos de Personal,Utilidad neta
247,BANCO ROELA S.A.,201807,1503366,186595,123163,17448,105715,63432,15679,47002,780898,722775,58123,0,259220,259220,1100135,258014,1206,0,0,258014,1206,38540,195767,198750,28580,0,0,820,1039670,837656,775795,480931,16978,61861,61836,25,39983,317066,20000,463696,62617,-12401,184773,47895,85776,4939,81707,10024,6714,1631,59978,93073
247,BANCO ROELA S.A.,201808,1591259,203332,111775,17263,94512,91557,22217,68935,853137,765066,88071,0,254416,254416,1132386,253344,1073,0,0,253344,1073,43102,193139,198325,28343,0,0,656,1061935,876205,787703,492085,13481,88502,88468,34,7833,317066,20000,529324,62617,-12893,240577,57271,100346,5840,95237,11119,5307,1699,70310,128146
247,BANCO ROELA S.A.,201809,1710685,227626,114263,12234,102029,113363,23725,88254,967178,857969,109209,0,235827,235827,1165122,235284,544,0,0,235284,544,40280,175293,197910,30788,0,0,1143,1138787,928493,821163,520810,15010,107330,107293,37,6477,317066,20000,571898,62617,-13589,291040,67236,115163,6760,107244,11856,5571,1720,79087,152617
247,BANCO ROELA S.A.,201810,1666988,339586,235099,17591,217508,104487,23805,79039,809381,709296,100085,0,230887,230887,1139101,230105,783,0,0,230105,783,40498,174025,197463,38158,0,0,1097,1116881,906570,812084,490635,11939,94486,94453,33,8037,317066,20000,550107,62617,-14681,330402,79015,130871,7643,120728,15129,5992,1768,88360,173718
247,BANCO ROELA S.A.,201811,1827238,288417,167338,16085,151253,121079,22958,97518,948411,820313,128098,0,232088,232088,1212548,231278,811,0,0,231278,811,111946,177278,197069,38227,0,0,1177,1262209,981131,870525,537473,15022,110606,110571,35,74544,317066,20000,565029,62617,-15020,387320,92045,147278,8600,139891,14932,6686,1863,103502,204765
247,BANCO ROELA S.A.,201812,1840094,363275,210290,13735,196555,152985,54594,97526,950374,826710,123664,0,222984,222984,1263184,222336,649,0,0,222336,649,51501,172058,197374,43003,0,0,1695,1260324,1040632,905884,553287,12985,134748,134714,34,8900,317066,20000,579770,62617,-16443,437149,107260,164018,9468,162046,15931,7072,2235,117031,233208
247,BANCO ROELA S.A.,201901,1843236,228095,93845,11731,82114,134250,46280,87580,1004150,875816,128334,0,219389,219389,1213216,218687,703,0,0,218687,703,142021,170572,196974,40116,0,0,2618,1223922,993641,877893,511594,15581,115748,115714,34,10119,579773,20000,619314,62617,-17230,51443,17044,17151,962,14445,2482,1823,53,11220,25508
247,BANCO ROELA S.A.,201902,1867143,124058,35288,13553,21735,88770,9464,79045,1127184,994056,133128,0,307572,307572,1279360,306500,1073,0,0,201371,1073,53641,160217,196600,46812,0,0,1418,1212581,966057,899530,526072,14869,66527,66492,35,7980,579773,20000,654562,62617,-20436,95020,27916,33769,2015,29572,7991,3532,411,22580,46569
247,BANCO ROELA S.A.,201903,2083864,303561,153343,11498,141845,150218,62750,86889,1285865,1138521,147344,0,184185,184185,1286533,183065,1121,0,0,183065,1121,54619,146483,196161,47173,0,0,2457,1359279,1094021,967693,580738,12988,126328,126289,39,9562,579773,20000,724585,62617,-22290,168180,41471,51190,2926,45659,10956,4510,465,34628,92633
247,BANCO ROELA S.A.,201904,2161901,242978,93839,16954,76885,149139,59171,89038,1420795,1271901,148894,0,185222,185222,1307801,184399,824,0,0,184399,824,54130,149644,195761,51653,0,0,1534,1395727,1113418,985044,592660,18868,128374,128334,40,9518,579773,20000,766174,62617,-22948,238511,55687,69202,4207,61686,11771,5155,575,46904,134248
247,BANCO ROELA S.A.,201905,2139930,429986,114866,17894,96972,315120,54843,259822,1238848,1095572,143276,0,184307,184307,1477642,183472,836,0,0,183472,836,54855,150035,195335,25035,0,0,1751,1503646,1284878,991642,587936,11537,293236,293054,182,14731,429773,20000,636284,109259,-23214,311781,71306,87940,5562,82472,11928,5727,887,63030,177193
247,BANCO ROELA S.A.,201906,2259937,533181,174260,16129,158131,358921,20141,337461,1246111,1110749,135362,0,176318,176318,1555952,175167,1152,0,0,175167,1152,53497,145829,195081,43951,0,0,2000,1593709,1371076,1031139,632099,14110,339937,339553,172,10163,429773,20000,666228,109259,-24248,363662,87581,105920,6631,106935,13684,6157,1053,78575,198832
247,BANCO ROELA S.A.,201907,2309271,430199,52869,21211,31658,377330,18505,358256,1385830,1237589,148241,0,173315,173315,1562458,171873,1442,0,0,171873,1442,59730,144434,195799,52549,0,0,2066,1618264,1380026,1017277,609241,20533,362749,362709,40,8648,429773,20000,691007,109259,-24218,428448,103749,125795,7959,127024,13662,6738,1387,94125,226253
247,BANCO ROELA S.A.,201908,2317354,315324,84109,18487,65622,231215,38511,191735,1515452,1329432,186020,0,161623,161623,1399404,160713,910,0,0,160713,910,60147,136220,195317,57808,0,0,1915,1509184,1233286,1023836,620470,14824,209450,209396,54,9798,429773,20000,808170,109259,-20101,556990,121030,145995,9265,148603,15916,7062,1529,109653,307834
247,BANCO ROELA S.A.,201909,2243135,117008,54035,21797,32238,62973,32623,29843,1363230,1187547,175683,0,152196,152196,1259333,150533,1664,0,0,150533,1664,332345,126355,197578,69622,0,0,1403,1398199,1104132,1066762,681346,23807,37370,37191,52,9123,429773,20000,844936,109259,-19027,633579,138592,166338,10610,170224,15763,7289,1585,125544,349639
247,BANCO ROELA S.A.,201910,2325419,220860,155867,32619,123248,64993,42738,21731,715055,537519,177536,0,156672,156672,1224803,155210,1462,0,0,155210,1462,944648,130017,197492,78898,0,0,2084,1400883,1064738,1030056,651951,18527,34682,34628,54,11724,429773,20000,924536,109259,-18711,718573,156503,187546,12385,200196,15692,8205,1678,149709,392153
247,BANCO ROELA S.A.,201911,2459115,196068,131092,16823,114269,64976,29324,35349,1503948,1338048,165900,0,143523,143523,1296243,142630,893,0,0,142630,893,321952,118692,196962,85270,0,0,1698,1494418,1148457,1114126,724896,16960,34331,34217,0,10125,429773,20000,964697,109259,-18704,796562,172006,208765,14385,224276,16923,8578,1855,167748,433015
247,BANCO ROELA S.A.,201912,2574489,159650,62203,22506,39697,97447,51055,46090,1543510,1385431,158079,0,136415,136415,1378442,135681,734,0,0,135681,734,473789,111930,196585,51781,0,0,3153,1565414,1237334,1175684,766674,17591,61650,61650,0,12423,429773,20000,1009075,109259,-18300,869602,186146,234234,16153,260529,17016,10408,2039,189807,482173
247,BANCO ROELA S.A.,202001,2984898,316882,230917,19567,211350,85965,36563,49002,1818334,1658381,159953,0,130724,130724,1341344,130113,611,0,0,130113,611,76805,105538,561354,40191,0,0,2604,1530005,1206602,1156517,740449,13873,50085,49929,0,12149,1419908,20000,1454893,171860,-22202,75967,14443,25848,2421,25043,2189,2205,424,18394,26412
247,BANCO ROELA S.A.,202002,3173137,217916,127099,16037,111062,90817,37549,51191,1983633,1818005,165628,0,221220,221220,1585196,220495,725,0,0,130393,725,81787,107543,571234,53820,0,0,4814,1695899,1360632,1308033,849386,16772,52599,52111,0,11238,1448500,20000,1477238,175320,-22266,152352,27955,51802,4814,52583,3296,2767,507,39078,51785
247,BANCO ROELA S.A.,202003,3282431,314858,217165,35264,181901,97693,42184,52827,1920670,1748241,172429,0,279920,279920,1775759,279466,454,0,0,129400,454,82957,107142,588985,47571,0,0,7523,1888640,1493124,1454378,998950,20555,38746,38746,0,6213,1402206,20000,1393791,181182,-16222,228074,42161,81181,7354,80105,1516,3106,595,59701,70056
247,BANCO ROELA S.A.,202004,3597504,205977,111516,59857,51659,94461,42525,49068,1739785,1563415,176370,0,120280,120280,1788032,119884,400,0,0,119884,400,820773,98130,596562,65023,0,0,8619,2182222,1663718,1621169,1149683,20610,42549,42549,0,100985,1423190,20000,1415282,280328,-16886,291777,54929,107769,9521,108673,3994,3309,794,81767,86269
247,BANCO ROELA S.A.,202005,3699051,232461,141233,20290,120943,91228,36281,51885,1836254,1691904,144350,0,114327,114327,1995565,113951,380,0,0,113951,380,800030,90383,604600,65109,0,0,5221,2450257,1877411,1834128,1337900,22076,43283,43283,0,12001,1232784,20000,1248794,284653,-16741,372938,67283,137812,13706,142398,4597,3959,946,105016,111640
247,BANCO ROELA S.A.,202006,3970526,288469,195599,18761,176838,92870,37966,54311,1841618,1692631,148987,0,111266,111266,2225268,110775,496,0,0,110775,496,991698,83903,616762,72687,0,0,6120,2674088,2109173,2065760,1543013,16244,43413,43413,0,14366,1260442,20000,1296438,291039,-16838,451977,81257,169731,17872,180347,5469,4711,1126,132657,133771
247,BANCO ROELA S.A.,202007,4190349,302315,202040,14633,187407,100275,40285,56211,1624449,1525827,98622,0,109353,109353,2408372,108979,379,0,0,108979,379,1416157,78717,627425,63557,0,0,4438,2844272,2293238,2245292,1716901,17707,47946,44845,0,14649,1284823,20000,1346077,296669,-15899,533021,95587,203967,21788,219211,5623,5312,1262,161025,160921
247,BANCO ROELA S.A.,202008,4263498,333959,233993,18504,215489,99966,37981,57830,1966056,1864477,101579,0,112468,112468,2399003,112101,372,0,0,112101,372,1081152,78072,643128,77411,0,0,5584,2855794,2282130,2236396,1688209,22515,45734,45734,0,14697,1319515,20000,1407704,304679,-15967,625725,112846,240169,26547,256739,6187,5929,1372,188708,190546
247,BANCO ROELA S.A.,202009,4297970,365056,257728,22740,234988,107328,47688,55613,2001621,1897173,104448,0,114070,114070,2382597,113655,419,0,0,113655,419,1024239,77983,660361,82811,0,0,4899,2821197,2266848,2220068,1705016,17153,46780,46547,0,11673,1356930,20000,1476773,313318,-12935,716365,130102,279227,31560,296216,4880,7577,6056,218144,225103
247,BANCO ROELA S.A.,202010,4516648,314164,206329,14989,191340,107835,46662,57032,2717665,2445725,271940,0,114900,114900,2516678,114479,425,0,0,114479,425,558492,78371,684723,74503,0,0,5667,2951532,2399083,2353548,1815765,19293,45535,45535,0,15728,1407964,20000,1565116,325102,-13510,849590,149196,323500,36674,349966,5755,8339,5569,258961,266371
247,BANCO ROELA S.A.,202011,4898033,266571,154879,23046,131833,111692,52242,55154,2573593,2291288,282305,0,113642,113642,2661366,112967,678,0,0,112967,678,1075723,73530,705514,108635,0,0,6423,3274236,2546947,2495820,1938743,19701,51127,51127,0,15207,1452451,20000,1623797,335374,-12009,983671,168380,367901,39372,412300,6543,10853,6019,306914,284016
247,BANCO ROELA S.A.,202012,5077647,285594,138146,25709,112437,147448,83888,59113,2686336,2394076,292260,0,117695,117695,2731355,116783,914,0,0,116783,914,1092916,76657,732053,106255,0,0,7020,3365154,2612793,2529817,1963412,17443,82976,82976,0,19190,1507148,20000,1712493,360103,-12582,1149581,191626,418022,44118,483881,7402,11597,6381,356402,314143
247,BANCO ROELA S.A.,202101,5117339,336550,217128,14054,203074,119422,55360,61320,2574572,2271294,303278,0,109452,109452,2666346,108356,1097,0,0,108356,1097,1180842,68836,760009,99218,0,0,4983,3303541,2556989,2502378,1934919,18429,54611,54611,0,16712,1781828,20000,1813798,374683,-12901,126020,15769,34746,3962,36236,740,712,118,24724,31970
247,BANCO ROELA S.A.,202102,5266563,296318,164736,20181,144555,131582,56688,72072,2744860,2432743,312117,0,108703,108703,2559024,108332,372,0,0,108332,372,1124166,68420,786269,147483,0,0,5282,3359010,2450980,2394982,1798757,18942,55998,55998,0,16145,1845522,20000,1907553,388077,-12732,240975,31587,70713,8319,74310,918,1865,288,53279,62031
247,BANCO ROELA S.A.,202103,5460839,238962,104504,16832,87672,134458,57847,73774,3037977,2718285,319692,0,105939,105939,2587318,105401,539,0,0,105401,539,1061624,66769,822437,132055,0,0,5875,3430484,2482766,2425609,1838372,17586,57157,57157,0,20780,1934306,20000,2030355,406747,-12714,386943,49868,114614,12474,119565,1214,2592,416,88202,96049
247,BANCO ROELA S.A.,202104,5681421,280698,144721,14718,130003,135977,57888,75060,2854872,2529711,325161,0,109648,109648,2711338,108990,658,0,0,108990,658,1409781,64423,854062,108093,0,0,6101,3842083,2603075,2545887,1953796,16043,57188,57188,0,19736,1713231,20000,1839338,458411,-13489,532344,69005,159592,18040,168183,2204,2880,549,125038,126107
247,BANCO ROELA S.A.,202105,5850153,349339,214872,17741,197131,134467,58572,74102,3126039,2796934,329105,0,93254,93254,2654369,92296,958,0,0,92296,958,1190406,57305,880890,141704,0,0,8513,3925912,2565213,2507325,1900677,18593,57888,57888,0,20257,1770161,20000,1924241,473643,-9853,693592,88954,216586,24104,219840,3520,3333,853,163742,154080
247,BANCO ROELA S.A.,202106,5822455,301794,162307,17783,144524,139487,59193,79440,3123750,2790953,332797,0,93727,93727,2599018,92731,996,0,0,92731,996,1171061,62170,906683,145341,0,0,18278,3813077,2507524,2448903,1818385,20268,58621,58621,0,28194,1832339,20000,2009378,488679,-11724,847701,111048,271063,30586,278569,5471,3598,1015,208768,177039
247,BANCO ROELA S.A.,202107,5977791,325181,175091,10949,164142,150090,68433,81129,3104792,2768729,336063,0,86379,86379,2671039,86087,292,0,0,86087,292,1343048,55522,931617,117903,0,0,5294,3889802,2588174,2519371,1875350,23516,68803,68803,0,28442,1887253,20000,2087989,503325,-10715,1011213,133650,329570,36292,342107,5762,4322,1185,256770,200736
247,BANCO ROELA S.A.,202108,6129160,500627,349011,17519,331492,151616,69065,82019,3233227,2747201,486026,0,88967,88967,2665031,88445,522,0,0,88445,522,1137051,54041,952448,144303,0,0,7491,3978556,2584731,2515095,1829756,21982,69636,69512,124,28965,1927528,20000,2150604,515750,-6418,1170142,157577,389899,43603,403950,5344,6404,1422,299852,223076
247,BANCO ROELA S.A.,202109,6399188,361872,208593,15937,192656,153279,69567,82821,3233109,2704998,528111,0,95906,95906,2789510,95330,576,0,0,95330,576,1481812,60875,984243,166468,0,0,8526,4156806,2702017,2631128,1961309,17862,70889,70485,0,25940,1995891,20000,2242382,534042,-5716,1345440,183274,458662,50221,468953,4974,7236,1820,346099,246491
247,BANCO ROELA S.A.,202110,6762397,251189,97433,16441,80992,153756,69238,83647,3436814,2903394,533420,0,103916,103916,3000058,103323,593,0,0,103323,593,1714872,64459,1018628,159421,0,0,8046,4404767,2904252,2833757,2139053,17745,70495,70495,0,31745,2066073,20000,2357630,552821,-6052,1529678,211274,536699,57926,543310,5501,7931,2173,395667,291557
247,BANCO ROELA S.A.,202111,7088729,351136,196338,20618,175720,154798,79456,74538,3450777,2910998,539779,0,111383,111383,3192769,110195,1188,0,0,110195,1188,1817832,68160,1041998,233858,0,0,10584,4638612,3089370,3018352,2270524,23654,71018,71018,0,32771,2118335,20000,2450117,566804,-6351,1718802,260819,618917,64799,635687,5987,8336,17956,460705,331782
247,BANCO ROELA S.A.,202112,7369053,316519,205224,26450,178774,111295,91049,20187,3418544,2868891,549653,0,102714,102714,3276757,101582,1132,0,0,101582,1132,2153661,68049,1080024,215797,0,0,8013,4775251,3173946,3064428,2325842,25033,109518,109518,0,81065,2199677,20000,2593802,588569,-13736,1956527,301191,715684,73410,755209,17012,8822,19556,533317,394125
247,BANCO ROELA S.A.,202201,7762651,311902,230757,16867,213890,81145,56793,24177,2905955,2344419,561536,0,105503,105503,3438583,104114,1389,0,0,104114,1389,2998948,73124,1119382,231931,0,0,12506,5018698,3336233,3257007,2270544,23256,79226,79226,0,66028,2694331,20000,2743953,611380,-15770,161948,29670,73587,7941,45250,2399,495,338,31060,49622
247,BANCO ROELA S.A.,202202,8343624,280554,199091,14547,184544,81463,55312,24735,4452223,3764718,687505,0,105986,105986,3724675,104636,1350,0,0,104636,1350,1966095,76621,1169101,279440,0,0,10232,5439631,3629589,3550874,2538889,28662,78715,78715,0,85641,2820814,20000,2903993,640081,-15563,343144,65124,147640,14321,117461,2558,5573,500,81091,83179
247,BANCO ROELA S.A.,202203,8836902,298768,216202,16343,199859,82566,56674,25549,5079387,4368971,710416,0,105153,105153,3874701,103782,1371,0,0,103782,1371,1737912,73851,1245029,276611,0,0,8798,5726163,3775896,3694642,2542580,27791,81254,81254,0,78471,3010621,20000,3110739,683151,-15539,589152,110295,243459,21269,192205,2827,6649,891,129510,100118
247,BANCO ROELA S.A.,202204,9353528,337502,252344,9792,242552,85158,58354,26584,6075935,5337800,738135,0,114123,114123,4096682,111645,2478,0,0,111645,2478,1171089,79884,1334274,233372,0,0,14170,6015041,4002713,3918402,2714426,35934,84311,84311,0,86479,3192684,20000,3338487,868809,-15489,888578,164140,345541,29253,288827,3107,7429,1198,200729,145803
247,BANCO ROELA S.A.,202205,9857737,381804,294545,23353,271192,87259,59733,27283,6669118,5899960,769158,0,114700,114700,4136566,112948,1752,0,0,112948,1752,911851,80186,1398135,286299,0,0,19185,6278839,4039028,3952360,2621411,37159,86668,86668,0,106740,3353920,20000,3578898,912685,-15649,1241282,226862,454589,39544,393765,3454,8219,1925,269429,224978
247,BANCO ROELA S.A.,202206,10188034,383578,293010,32546,260464,90568,61931,28430,7078675,6257136,821539,0,103450,103450,4238480,101347,2103,0,0,101347,2103,692430,67411,1468667,362129,0,0,18515,6361769,4163117,4072707,2763764,43214,90410,90410,0,111068,3531518,20000,3826265,961014,-15441,1643548,298204,578699,50255,530418,3558,9656,3522,364428,294747
247,BANCO ROELA S.A.,202207,10576131,529658,429148,28648,400500,100510,73155,26926,7343528,6482565,860963,0,108863,108863,4232268,105904,2959,0,0,105904,2959,576712,70660,1593548,319457,0,0,17929,6420645,4145751,4051632,2666650,46629,94119,93778,0,103082,3793070,20000,4155486,1032189,-15430,2128065,386894,729891,62829,666276,4074,10779,8554,454799,362416
247,BANCO ROELA S.A.,202208,11180233,288863,183154,25609,157545,105709,76698,28461,7897989,6988387,909602,0,120579,120579,4323200,117591,2988,0,0,117591,2988,700798,80725,1724393,356924,0,0,21291,6680306,4229543,4129876,2680697,40432,99667,99227,0,122759,4057458,20000,4499927,1104136,-15286,2707577,491749,893128,78197,828593,4329,11922,11017,550732,442469
247,BANCO ROELA S.A.,202209,11898989,198528,86814,38221,48593,111714,81067,30236,7153452,5896303,1257149,0,122594,122594,4663899,120196,2398,0,0,120196,2398,2059949,82506,1825896,436243,0,0,28739,7037749,4593362,4487422,2881722,60243,105940,105557,0,127730,4307624,20000,4861240,1172212,-15412,3393325,615202,1073451,95828,996218,4769,12980,12720,655536,553616
247,BANCO ROELA S.A.,202210,13124127,197662,79111,35861,43250,118551,86313,31943,6955636,5615764,1339872,0,120160,120160,5108677,117201,2959,0,0,117201,2959,3250503,79502,1937003,535769,0,0,49227,7869543,5041250,4928669,3199152,51619,112581,112581,0,159713,4581043,20000,5254584,1246616,-15650,4222220,762995,1273590,114808,1189652,16357,14782,14111,781183,673541
247,BANCO ROELA S.A.,202211,14383379,390322,263002,38849,224153,127320,92903,34107,6944639,5518245,1426394,0,136144,136144,5809756,133786,2358,0,0,133786,2358,4212508,92030,2026911,548785,0,0,42157,8675401,5723109,5601748,3559339,61582,121361,121361,0,154214,4806255,20000,5707978,1307901,-16290,5060214,916239,1479422,136721,1413576,18612,15819,15543,931564,901723
247,BANCO ROELA S.A.,202212,15529102,287116,40221,25262,14959,246895,184027,62477,7354517,5803796,1550721,0,137317,137317,6272040,135883,1434,0,0,135883,1434,4849074,97172,2126283,644757,0,0,44029,9003338,6179015,5960890,3783775,58553,218125,218125,0,297293,5402555,20000,6525764,1374926,-16169,6036021,1106894,1711186,164390,1753240,20125,16904,18830,1152177,1123209
247,BANCO ROELA S.A.,202301,16186946,261884,42737,33460,9277,219147,145663,73074,8275531,6099853,2175678,0,137940,137940,6194171,134816,3124,0,0,134816,3124,4486586,93407,2248791,635206,0,0,49922,9144294,6127182,5938465,3572470,74528,188717,188717,0,267251,6919130,20000,7042652,1457805,-16369,720203,127876,158926,21322,128574,8945,1347,227,87053,123522
247,BANCO ROELA S.A.,202302,17432121,274655,44468,31594,12874,230187,152840,77103,9377595,7035307,2342288,0,142179,142179,6501374,138886,3293,0,0,138886,3293,4256015,98953,2391663,831635,0,0,61372,9766291,6415352,6216442,4019269,72905,198910,198910,0,367833,7377708,20000,7665830,1554424,-16342,1484376,265641,323438,45689,281389,15584,2233,774,182584,288122
247,BANCO ROELA S.A.,202303,18801752,235707,37545,25049,12496,198162,116695,81326,10012204,7391525,2620679,0,132480,132480,6787673,129882,2598,0,0,129882,2598,4865898,88951,2570215,820323,0,0,60596,10314231,6736589,6571007,4014550,96735,165582,165582,0,563186,7943966,20000,8487521,1673730,-16771,2495723,434394,551125,74656,485442,21844,7101,1957,331965,543555
247,BANCO ROELA S.A.,202304,20057107,135729,38613,28320,10293,97116,64838,32089,10929070,8135799,2793271,0,138623,138623,7072400,136389,2234,0,0,136389,2234,5038017,93673,2779878,865102,0,0,61232,10719499,7007885,6944771,4428556,97265,63114,63114,0,329477,8611473,20000,9337608,2125082,-17237,3688703,636468,799908,110175,730541,28226,8598,4467,500372,726135
247,BANCO ROELA S.A.,202305,21610054,240143,136287,50471,85816,103856,67765,35926,11225636,8218287,3007349,0,154423,154423,7632042,151989,2434,0,0,151989,2434,5818421,105448,2991240,971427,0,0,90940,11291393,7585062,7517009,4700352,135446,68053,68053,0,183967,9280823,20000,10318661,2290259,-17627,5205174,868334,1090257,143937,1055317,35913,11923,8677,739100,1037838
247,BANCO ROELA S.A.,202306,23417132,167968,40668,29995,10673,127300,72103,54863,12288911,9023245,3265666,0,166407,166407,8097696,162861,3546,0,0,162861,3546,6236892,114601,3161839,1176290,0,0,96042,12724631,8029194,7955810,4966914,113112,73384,73384,0,234161,9207782,20000,10692501,2426548,-17964,6944775,1134473,1392885,185219,1375250,41760,14385,13274,952927,1484719
247,BANCO ROELA S.A.,202307,25849321,258603,110901,44138,66763,147702,91183,56128,13208656,9711642,3497014,0,179198,179198,8859889,176820,2378,0,0,176820,2378,7116233,122080,3353650,1513204,0,0,89359,14047657,8826771,8736818,5232336,88096,89953,89953,0,245151,9792003,20000,11801664,2580509,-17572,8980233,1446753,1745714,230584,1719613,49068,17428,19089,1181311,2009661
247,BANCO ROELA S.A.,202308,28123780,277608,95226,41543,53683,182382,110827,71381,14923408,10543668,4379740,0,183762,183762,8883075,181156,2606,0,0,181156,2606,7320298,123892,3761674,1421558,0,0,89000,14145385,8821026,8710506,5326701,94838,110520,110520,0,394009,11087552,20000,13978395,2901567,-18086,12547785,1899358,2234773,300919,2234976,58153,20545,29900,1525638,2890843
